id,funding_project_number,funding_project,project_id,funding_source,responsible_party_name,consultant_name,assessment_date,stream_crossing_id,assessment_id,external_crossing_reference,crew_members,utm_zone,utm_easting,utm_northing,location_confidence_ind,stream_name,road_name,road_km_mark,road_tenure,crossing_type_code,crossing_type_desc,crossing_subtype_code,crossing_subtype_desc,diameter_or_span,length_or_width,continuous_embeddedment_ind,average_depth_embededdment,resemble_channel_ind,backwatered_ind,percentage_backwatered,fill_depth,outlet_drop,outlet_pool_depth,inlet_drop_ind,culvert_slope,downstream_channel_width,stream_slope,beaver_activity_ind,fish_observed_ind,valley_fill_code,valley_fill_code_desc,habitat_value_code,habitat_value_desc,stream_width_ratio,stream_width_ratio_score,culvert_length_score,embed_score,outlet_drop_score,culvert_slope_score,final_score,barrier_result_code,barrier_result_description,crossing_fix_code,crossing_fix_desc,recommended_diameter_or_span,assessment_comment,ecocat_url,image_view_url,current_pscis_status,current_crossing_type_code,current_crossing_type_desc,current_crossing_subtype_code,current_crossing_subtype_desc,current_barrier_result_code,current_barrier_description,feature_code,objectid,se_anno_cad_data,ogc_fid,study_area,geom
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7add,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-09-27,61496,61609,COAL010,JB/BM/MK,11,648530,5481139,Y,Matheson Creek,Matheson Creek Road,45,FSR,OBS,Open Bottom Structure,BRIDGE,Bridge,15.7,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PASSABLE,Passable - No barrier,NA,NA,NA,None.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=61609,ASSESSED,OBS,Open Bottom Structure,BRIDGE,Bridge,PASSABLE,Passable - No barrier,NA,25018489,NA,11112,elk,"c(1798269.92098543, 556695.847123948)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7adc,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-09-27,61497,61610,COAL009,JB/BM/MK,11,648686,5484263,N,Coal Creek,Coal Creek Rd,42,FSR,OBS,Open Bottom Structure,BRIDGE,Bridge,18.3,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PASSABLE,Passable - No barrier,NA,NA,NA,None.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=61610,ASSESSED,OBS,Open Bottom Structure,BRIDGE,Bridge,PASSABLE,Passable - No barrier,NA,25018490,NA,11113,elk,"c(1798023.52212686, 559812.432914462)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7ada,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-09-27,61499,61612,COAL008,JB/BM/MK,11,647636,5483585,Y,Coal Creek,Coal Creek Rd,40,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,1.7,11.7,N,NA,N,N,NA,1.2,2.6,0.52,Y,6,5.6,15,N,N,DF,Deep Fill - No or little bedrock showing on stream,MEDIUM,Medium habitat value,3.294,6,0,10,10,10,36,BARRIER,Barrier,OBS,Replace with new open bottom structure,9,Upstream crossing has been deactivated.  Fish bearing status unknown.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=61612,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018492,NA,11115,elk,"c(1797068.5191863, 559005.299125227)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-794e,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-22,62486,62626,LEAC201,JB/TF,11,659264,5489591,N,Unknown,Unknown,NA,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.9,8.7,N,NA,N,N,NA,1,0.25,0.58,N,6,1.5,10,N,N,DF,Deep Fill - No or little bedrock showing on stream,MEDIUM,Medium habitat value,1.667,6,0,10,5,10,31,BARRIER,Barrier,SS-CBS,Replace structure with streambed simulation CBS,2,Good potential for replacement.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62626,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018888,NA,11350,elk,"c(1807836.46693768, 566455.1098273)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7950,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-22,62484,62624,LEAC046,JB/TF,11,658948,5490555,N,Unknown,Coal Leach,89,FSR,OBS,Open Bottom Structure,BRIDGE,Bridge,5.1,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PASSABLE,Passable - No barrier,NA,NA,NA,Bridge is wider than its length.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62624,ASSESSED,OBS,Open Bottom Structure,BRIDGE,Bridge,PASSABLE,Passable - No barrier,NA,25018886,NA,11399,elk,"c(1807398.97998907, 567369.972386472)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-794f,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-22,62485,62625,LEAC200,JB/TF,11,658577,5490814,Y,Unknown,Carbon Rd,NA,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.6,10,N,NA,N,N,NA,1.6,0,0,N,7,0.5,15,N,N,DF,Deep Fill - No or little bedrock showing on stream,LOW,Low habitat value,0.833,0,0,10,0,10,20,BARRIER,Barrier,RM,Remove / Deactivate Crossing,NA,Road is mostly de-activated.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62625,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018887,NA,11406,elk,"c(1806997.53690995, 567578.940999296)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7953,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-22,62480,62620,LEAC205,JB/TF,11,659669,5491432,Y,Unknown,Unknown,NA,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.5,9,N,NA,N,N,NA,0.5,1.8,0,N,4,0.5,15,N,N,DF,Deep Fill - No or little bedrock showing on stream,LOW,Low habitat value,1,3,0,10,10,10,33,BARRIER,Barrier,SS-CBS,Replace structure with streambed simulation CBS,0.5,Fish use unlikely.  Low habitat value.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62620,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018883,NA,11519,elk,"c(1808001.71499448, 568332.112782533)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7952,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-22,62481,62621,LEAC204,JB/TF,11,659585,5490631,Y,Unknown,Unknown,NA,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.4,9,N,NA,N,N,NA,0.6,0.26,0,N,3,0.4,10,N,N,DF,Deep Fill - No or little bedrock showing on stream,LOW,Low habitat value,1,3,0,10,5,10,28,BARRIER,Barrier,SS-CBS,Replace structure with streambed simulation CBS,0.4,Fish use unlikely.  Culvert realignment would fix issues.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62621,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018884,NA,11520,elk,"c(1808021.32161006, 567527.316485189)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7951,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-22,62482,62622,LEAC042,JB/TF,11,658349,5489018,Y,Unknown,Coal Leach,91,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.4,9,N,NA,N,N,NA,1.5,0,0,N,5,0.3,20,N,N,DF,Deep Fill - No or little bedrock showing on stream,LOW,Low habitat value,0.75,0,0,10,0,10,20,BARRIER,Barrier,SS-CBS,Replace structure with streambed simulation CBS,0.4,Fish use unlikely.  Low habitat value.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62622,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018885,NA,11521,elk,"c(1807002.12505193, 565769.335031817)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-794d,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-22,62487,62627,LEAC041,JB/TF,11,658216,5488665,Y,Unknown,Coal Leach,93,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.4,5.3,Y,0.1,Y,N,NA,0.3,0,0,N,2,0.4,17,N,N,DF,Deep Fill - No or little bedrock showing on stream,MEDIUM,Medium habitat value,1,3,0,5,0,5,13,PASSABLE,Passable - No barrier,NA,NA,NA,Culvert in good condition.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62627,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,PASSABLE,Passable - No barrier,NA,25018889,NA,11522,elk,"c(1806915.51384957, 565402.310543516)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-794c,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-22,62488,62628,LEAC051,JB/TF,11,659276,5490814,Y,Unknown,Coal Leach,87,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,1.2,17,N,NA,N,N,NA,3,0,0,N,4,2,16,N,N,DF,Deep Fill - No or little bedrock showing on stream,MEDIUM,Medium habitat value,1.667,6,3,10,0,10,29,BARRIER,Barrier,SS-CBS,Replace structure with streambed simulation CBS,2,Great potential for replacement.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62628,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018890,NA,11523,elk,"c(1807691.17214716, 567668.930082689)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-794b,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-22,62490,62630,LEAC203,JB/TF,11,659517,5490483,N,Unknown,Unknown,NA,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.4,9,N,NA,N,N,NA,1.3,0.38,0.11,N,9,1.2,18,N,N,DF,Deep Fill - No or little bedrock showing on stream,MEDIUM,Medium habitat value,3,6,0,10,10,10,36,BARRIER,Barrier,SS-CBS,Replace structure with streambed simulation CBS,1.2,Possible candidate depending on fish bearing status.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62630,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018891,NA,11524,elk,"c(1807972.86770294, 567371.859505318)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-794a,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-22,62491,62631,LEAC202,JB/TF,11,659467,5490123,Y,Unknown,Unknown,NA,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.4,9,N,NA,N,N,NA,1,0,0,N,0.5,0.4,15,N,N,DF,Deep Fill - No or little bedrock showing on stream,MEDIUM,Medium habitat value,1,3,0,10,0,0,13,PASSABLE,Passable - No barrier,NA,NA,NA,None.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62631,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,PASSABLE,Passable - No barrier,NA,25018892,NA,11525,elk,"c(1807969.52711425, 567008.577917075)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7949,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-22,62492,62632,LEAC050,JB/TF,11,659052,5492385,N,Unknown,Carbon Rd,87,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,1.2,12,N,NA,N,N,NA,0.6,0.31,0,N,5,1,14,N,N,DF,Deep Fill - No or little bedrock showing on stream,MEDIUM,Medium habitat value,0.833,0,0,10,10,10,30,BARRIER,Barrier,SS-CBS,Replace structure with streambed simulation CBS,1.2,Good potential for fix.  Culvert would just have to be realigned.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62632,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018893,NA,11526,elk,"c(1807266.96324457, 569197.34276892)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-71ec,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-22,102966,103146,MICH201,JB/TF,11,659745,5494205,N,Michel Ck,Corbin Hwy,NA,HWY,OBS,Open Bottom Structure,BRIDGE,Bridge,28.3,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PASSABLE,Passable - No barrier,NA,NA,NA,None.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=103146,ASSESSED,OBS,Open Bottom Structure,BRIDGE,Bridge,PASSABLE,Passable - No barrier,NA,25020778,NA,13406,elk,"c(1807720.6878443, 571090.658750894)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-71d3,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-23,103001,103181,MICH206,JB/TF,11,667318,5488224,Y,Andy Good,Corbin Hwy,NA,HWY,OBS,Open Bottom Structure,BRIDGE,Bridge,27.8,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PASSABLE,Passable - No barrier,NA,NA,NA,Bridge is in good condition.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=103181,ASSESSED,OBS,Open Bottom Structure,BRIDGE,Bridge,PASSABLE,Passable - No barrier,NA,25020803,NA,13431,elk,"c(1816004.40914982, 566137.509468285)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-71ed,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-22,102964,103144,MICH066,JB/TF,11,657962,5493438,Y,Unknown,Carbon Rd,90,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,1,12,N,NA,N,N,NA,3,0.42,0,N,10,0.8,20,N,N,DF,Deep Fill - No or little bedrock showing on stream,MEDIUM,Medium habitat value,0.8,0,0,10,10,10,30,BARRIER,Barrier,SS-CBS,Replace structure with streambed simulation CBS,1,Stream gradient likely too high for fish.  Low priority.  Culvert needs alignment.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=103144,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25020777,NA,13405,elk,"c(1806050.01270756, 570100.838960092)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-71eb,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-22,102967,103147,MICH050,JB/TF,11,664861,5489782,Y,Unknown,Corbin Hwy,NA,HWY,CBS,Closed Bottom Structure,ROUND,Round Culvert,1.9,24,N,NA,N,N,NA,0.7,0,0,N,0.5,1.8,0.5,N,N,DF,Deep Fill - No or little bedrock showing on stream,HIGH,High habitat value,0.947,0,3,10,0,0,13,PASSABLE,Passable - No barrier,NA,NA,NA,3 culverts 20m above on rail road.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=103147,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,PASSABLE,Passable - No barrier,NA,25020779,NA,13407,elk,"c(1813365.92892197, 567365.22376019)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-71ea,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-22,102968,103148,MICH073,JB/TF,11,658995,5494092,N,Carbon Creek,Coal Leech Rd,85,FSR,OBS,Open Bottom Structure,BRIDGE,Bridge,11.6,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PASSABLE,Passable - No barrier,NA,NA,NA,None.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=103148,ASSESSED,OBS,Open Bottom Structure,BRIDGE,Bridge,PASSABLE,Passable - No barrier,NA,25020780,NA,13408,elk,"c(1806990.99762842, 570882.10014978)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-71e9,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-22,102970,103150,MICH062,JB/TF,11,657843,5492978,Y,Unknown,Carbon Rd,89,FSR,OBS,Open Bottom Structure,BRIDGE,Bridge,16,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PASSABLE,Passable - No barrier,NA,NA,NA,None.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=103150,ASSESSED,OBS,Open Bottom Structure,BRIDGE,Bridge,PASSABLE,Passable - No barrier,NA,25020781,NA,13409,elk,"c(1805991.0477111, 569629.536282333)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-71e8,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-22,102971,103151,MICH061,JB/TF,11,657896,5492966,N,Carbon Creek,Carbon Rd,89,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.4,10,N,NA,N,N,NA,1,0.25,0.23,N,11,0.8,11,N,N,DF,Deep Fill - No or little bedrock showing on stream,MEDIUM,Medium habitat value,2,6,0,10,5,10,31,BARRIER,Barrier,SS-CBS,Replace structure with streambed simulation CBS,0.9,Good potential for replacement.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=103151,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25020782,NA,13410,elk,"c(1806045.18168495, 569624.462133374)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-71e7,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-22,102972,103152,MICH063,JB/TF,11,662576,5492558,Y,Unknown,Corbin Hwy,NA,HWY,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.9,21,N,NA,N,N,NA,0.7,1.8,0,N,2,0.6,8,N,N,DF,Deep Fill - No or little bedrock showing on stream,LOW,Low habitat value,0.667,0,3,10,10,5,28,BARRIER,Barrier,SS-CBS,Replace structure with streambed simulation CBS,0.9,Channel is dry.  Fish use unlikely.  Crossing on Hwy.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=103152,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25020783,NA,13411,elk,"c(1810741.57790426, 569822.551140675)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-71e6,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-22,102974,103154,MICH200,JB/TF,11,660420,5493143,Y,Michel Ck,Corbin Rail Rd,NA,Railway,OBS,Open Bottom Structure,BRIDGE,Bridge,26.2,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PASSABLE,Passable - No barrier,NA,NA,NA,None.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=103154,ASSESSED,OBS,Open Bottom Structure,BRIDGE,Bridge,PASSABLE,Passable - No barrier,NA,25020784,NA,13412,elk,"c(1808526.99513326, 570124.831278264)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-71e5,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-18,102977,103157,MICH008,JB/TF,11,659713,5496710,N,Unknown,Coal Leech Rd,82,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.9,14.9,N,NA,N,N,NA,1.3,0,0,N,2,0.86,1,N,N,DF,Deep Fill - No or little bedrock showing on stream,MEDIUM,Medium habitat value,0.956,0,0,10,0,5,15,POTENTIAL,Potential barrier,SS-CBS,Replace structure with streambed simulation CBS,0.9,Culvert does not need to be replaced.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=103157,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,POTENTIAL,Potential barrier,NA,25020785,NA,13413,elk,"c(1807366.95229818, 573569.721243186)"
