channel_width_id,stream_sample_site_ids,stream_crossing_ids,wscode_ltree,localcode_ltree,watershed_group_code,stream_order,stream_magnitude,gradient,upstream_area_ha,upstream_lake_ha,upstream_reservoir_ha,upstream_wetland_ha,channel_width_measured,map
2531,{8288},,400.431358.415251.700137.157278,400.431358.415251.700137.157278.227615,BULK,3,18,0.0224,587.8971,1.12,0,1.56,6.6,746
2532,{8292},,400.431358.415251.700137.305120.031688,400.431358.415251.700137.305120.031688,BULK,2,2,0.24,32.2557,0,0,0,2.3,888
2533,{13352},,400.431358.415251.820272,400.431358.415251.820272,BULK,2,2,0.016566666666666664,106.0933,0,0,14.48,4.4,802
2534,{13351},,400.431358.415251.826676,400.431358.415251.826676,BULK,4,51,0.042925000000000005,1573.9255,2.79,0,0,16,835
2535,{8311},,400.431358.415251.910562,400.431358.415251.910562,BULK,3,20,0.021560000000000003,1221.4726,0,0,0,23.1,907
2536,{8306},,400.431358.415251.920068,400.431358.415251.920068.040736,BULK,3,10,0.08195,2103.886,8.98,0,0,30,1002
2537,"{10355,10355}","{123445,123446}",400.431358.423347,400.431358.423347,BULK,3,12,0.00795,3498.7875,372.54,0.18,9.7,4.1,462
2538,,{123454},400.431358.423347.277269,400.431358.423347.277269,BULK,1,1,0.024120000000000003,0,369.72,0,0,0.55,476
2539,{11498},{123463},400.431358.423347.317856,400.431358.423347.317856,BULK,2,3,0.0363,408.2004,370.09,0,0,1.8,474
2540,{10158},{123447},400.431358.423347.317856,400.431358.423347.317856.483707,BULK,2,2,0.1744,152.987,2.79,0,0,0.8,482
2541,,{123449},400.431358.423347.317856.483707,400.431358.423347.317856.483707,BULK,1,1,0.1714,0,0,0,0,2.1,508
2542,,"{123461,123462,123460}",400.431358.423347.474834,400.431358.423347.474834,BULK,1,1,0.03755,0,367.3,0,0,0.88,481
2543,"{11493,11493,11493}","{123457,123458,123459}",400.431358.423347.543022,400.431358.423347.543022,BULK,2,2,0.03715,360.7471,367.3,0.18,0,1.1,483
2544,,{123464},400.431358.423347.543022,400.431358.423347.543022.708591,BULK,1,1,0.06023333333333333,0,0,0.18,0,1.97,515
2545,,"{123456,123455}",400.431358.423347.608050,400.431358.423347.608050,BULK,2,2,0.0445,169.3644,0,0,0,0.85,478
2546,"{11819,11819,11819,11819}","{58158,58151,58159,123544}",400.431358.427289,400.431358.427289,BULK,3,10,0.01735,1590.9526,53.9,0,18.27,2.3,464
2547,{10362},,400.431358.427289,400.431358.427289.358562,BULK,3,6,0.0782,1058.2279,49.52,0,18.27,4.3,486
2548,{10166},,400.431358.427289,400.431358.427289.536354,BULK,3,4,0.0385,718.9515,40.38,0,18.27,3,521
2549,,{58154},400.431358.427289.220406,400.431358.427289.220406,BULK,1,1,0.01675,0,4.22,0,0,1.5,477
2550,,{58157},400.431358.427289.232969,400.431358.427289.232969,BULK,1,1,0.01462,0,0.15,0,0,1.4,468
2551,{10163},{123451},400.431358.427289.742133,400.431358.427289.742133.607597,BULK,1,1,0.016050000000000002,0,2.26,0,2.71,0.7,543
2552,,{123452},400.431358.427289.742133.607597,400.431358.427289.742133.607597,BULK,1,1,0.0154,0,0,0,5.5,1.26,549
2553,,{124500},400.431358.430066,400.431358.430066,BULK,4,24,0.004029411764705883,4140.626,4.11,0.17,88.21,3.67,462
2554,"{11816,8471}",,400.431358.430066,400.431358.430066.554704,BULK,3,5,0.1278,252.1542,0,0,3.84,2.5,653
2555,,{123511},400.431358.430066.221014,400.431358.430066.221014.240613,BULK,3,11,0.008,1734.2035,0.13,0,0,3.68,470
2556,,"{123643,123642}",400.431358.430066.221014,400.431358.430066.221014.465213,BULK,2,3,0.0733,326.6915,0,0,0,1.26,523
2557,,"{123631,123627}",400.431358.430066.221014,400.431358.430066.221014.896053,BULK,1,1,0.2474,0,0,0,0,1.16,653
2558,,{123517},400.431358.430066.221014.348816,400.431358.430066.221014.348816.383186,BULK,1,1,0.03,0,0.13,0,0,1.32,532
2559,,"{123633,123634}",400.431358.430066.221014.348816.383186,400.431358.430066.221014.348816.383186,BULK,1,1,0.0884,0,0,0,0,1.91,524
2560,,{123513},400.431358.430066.221014.428782,400.431358.430066.221014.428782,BULK,1,1,0.0381,0,0,0,0,1.23,528
2561,,"{123635,123636}",400.431358.430066.221014.456449,400.431358.430066.221014.456449.058959,BULK,1,1,0.0728,0,0,0,0,2.12,497
2562,,"{123637,123639}",400.431358.430066.221014.456449.058959,400.431358.430066.221014.456449.058959,BULK,1,1,0.0803,0,0,0,0,2.06,497
2563,,"{123647,123646}",400.431358.430066.221014.465213,400.431358.430066.221014.465213,BULK,2,3,0.0689,308.049,0,0,0,1.34,496
2564,,{123632},400.431358.430066.221014.465213,400.431358.430066.221014.465213.643065,BULK,1,1,0.2342,0,0,0,0,0.68,688
2565,,{123629},400.431358.430066.221014.465213.257770,400.431358.430066.221014.465213.257770,BULK,1,1,0.1336,0,0,0,0,0.4,589
2566,,"{123628,123630}",400.431358.430066.221014.673648,400.431358.430066.221014.673648,BULK,1,1,0.1323,0,0,0,0,1.57,637
2567,,{195480},400.431358.431801,400.431358.431801,BULK,1,1,0.0095,0,0,0,5.98,0.97,473
2568,,{58160},400.431358.439041,400.431358.439041.121828,BULK,2,2,0.0423,232.6881,0.06,0,0,1,466
2569,,{58152},400.431358.439041,400.431358.439041.471346,BULK,1,1,0.0106,0,0.06,0,0,0.32,470
2570,,{58153},400.431358.439041.471346,400.431358.439041.471346,BULK,1,1,0.0774,0,0,0,0,0.42,471
2571,,{123433},400.431358.442949,400.431358.442949,BULK,1,1,0.022588888888888888,0,0.22,0,1.93,0.4,462
2572,"{11880,11880}","{197667,124501}",400.431358.450642,400.431358.450642,BULK,3,10,0.02755,1488.6874,0.76,0,15.16,5.1,473
2573,{11883},,400.431358.450642,400.431358.450642.146667,BULK,3,8,0.0724,830.3572,0.76,0,15.16,3.7,528
2574,,{195467},400.431358.450642.116621,400.431358.450642.116621,BULK,1,1,0.0766,0,0,0,0,0.6,521
2575,{11884},{195469},400.431358.450642.146667,400.431358.450642.146667,BULK,1,1,0.0554,0,0,0,0,1,520
2576,{8476},,400.431358.450642.551351,400.431358.450642.551351,BULK,2,2,0.1345,77.0367,0.39,0,0.32,1.1,689
2577,"{11881,11881}","{124502,124505}",400.431358.456117,400.431358.456117,BULK,3,7,0.015616666666666668,723.8416,2.29,0,22.94,3.2,474
2578,,{124506},400.431358.456117,400.431358.456117.245593,BULK,3,6,0.005999999999999999,531.6149,2.16,0,22.94,1.47,487
2579,,{195475},400.431358.456117,400.431358.456117.305962,BULK,3,5,0.009499999999999998,356.9995,0.74,0,15.61,1.1,482
2580,{8231},,400.431358.456117,400.431358.456117.513550,BULK,3,4,0.01455,193.8501,0.26,0,0,2.2,505
2581,,"{195471,195472}",400.431358.456117,400.431358.456117.860540,BULK,1,1,0.2448,0,0,0,0,1.04,637
2582,,{124507},400.431358.456117.245593,400.431358.456117.245593,BULK,1,1,0.015600000000000001,0,0.73,0,7.34,1.34,506
2583,,"{124503,123390,195477}",400.431358.460832,400.431358.460832,BULK,1,1,0.02325,0,0,0,0,0.97,468
2584,,{58161},400.431358.463313,400.431358.463313.180847,BULK,4,18,0.00865,2761.3787,181.39,0,4.78,2.22,469
2585,{13517},,400.431358.463313,400.431358.463313.382626,BULK,3,11,0.0111,1445.3876,180.24,0,4.78,4.7,476
2586,,{123434},400.431358.463313,400.431358.463313.574189,BULK,3,10,0.0229,1396.9672,0.3,0,4.78,2.77,482
2587,,{123442},400.431358.463313,400.431358.463313.622071,BULK,2,3,0.0721,298.5936,0.16,0,4.78,1.27,497
2588,,{123438},400.431358.463313,400.431358.463313.786903,BULK,2,2,0.0571,185.5961,0.16,0,4.78,0.56,526
2589,{10161},{123440},400.431358.463313,400.431358.463313.878183,BULK,1,1,0.0225,0,0.16,0,4.78,0.8,541
2590,,{195294},400.431358.463313.007921.425263.266433,400.431358.463313.007921.425263.266433,BULK,1,1,0.0809,0,0,0,0,0.97,453
2591,"{11885,11885,11885,11885,8066,8066,8066,8066}","{123431,123373,123372,123374,123431,123373,123372,123374}",400.431358.463313.086883,400.431358.463313.086883,BULK,1,1,0.00606,0,2.31,0,3.12,1.85,465
2592,,{123427},400.431358.463313.367868,400.431358.463313.367868,BULK,3,5,0.01995,561.3537,181.02,0,0,0.97,474
2593,,{123428},400.431358.463313.367868,400.431358.463313.367868.215978,BULK,2,3,0.0565,410.1231,1.08,0,0,0.79,476
2594,,"{123437,123436}",400.431358.463313.367868,400.431358.463313.367868.491364,BULK,1,1,0.0382,0,0,0,0,0.57,511
2595,,{58156},400.431358.463313.382626,400.431358.463313.382626,BULK,1,1,0.04685,0,179.94,0,0,0.5,474
2596,,{58155},400.431358.463313.612673.426160,400.431358.463313.612673.426160,BULK,1,1,0.083,0,0,0,0,0.58,497
2597,{10363},{123444},400.431358.463313.622071,400.431358.463313.622071.113208,BULK,1,1,0.0788,0,0,0,0,2.1,513
2598,,"{124504,197668}",400.431358.464077,400.431358.464077,BULK,5,73,0.01725,4521.6705,74.25,0,133.31,4.75,463
2599,{13369},,400.431358.464077,400.431358.464077.512753,BULK,4,33,0.0445,1771.9571,0.87,0,17.2,3.9,515
2600,{13372},,400.431358.464077,400.431358.464077.589557,BULK,4,32,0.059,1651.4646,0.87,0,17.2,3.4,526
2601,{8236},,400.431358.464077.419368,400.431358.464077.419368.253960,BULK,3,6,0.0354,312.2709,0,0,0,1.4,529
2602,,{195470},400.431358.464077.419368,400.431358.464077.419368.705928,BULK,1,1,0.1273,0,0,0,0,0.65,744
2603,,{195976},400.431358.464077.472959.297180,400.431358.464077.472959.297180,BULK,1,1,0.0934,0,0,0,0,0.95,596
2604,{13407},,400.431358.464077.656852,400.431358.464077.656852,BULK,2,3,0.0221,138.0848,0,0,0,1.6,549
2605,{13406},,400.431358.464077.719690,400.431358.464077.719690,BULK,3,11,0.0265,504.1573,0.63,0,5.95,2.3,563
2606,{8064},{123426},400.431358.478149,400.431358.478149.256356,BULK,4,34,0.0123,4381.4941,2.92,0,59.15,5.4,462
2607,{13521},,400.431358.478149,400.431358.478149.502759,BULK,3,12,0.0518,719.8313,0,0,2.27,3.5,502
2608,,{195956},400.431358.478149,400.431358.478149.631008,BULK,3,9,0.0613,464.3828,0,0,2.27,2.43,530
2609,,{123538},400.431358.478149,400.431358.478149.869108,BULK,2,2,0.1456,13.9887,0,0,0,0.68,721
2610,"{8705,8705}","{123389,123388}",400.431358.478149.059836,400.431358.478149.059836,BULK,2,4,0.0055,404.8708,0.57,0,10.44,1.4,443
2611,,{123391},400.431358.478149.120120,400.431358.478149.120120,BULK,3,7,0.009975000000000001,479.8735,0.76,0,6.45,1.52,446
2612,,{123387},400.431358.478149.120120,400.431358.478149.120120.253418,BULK,3,5,0.03796666666666667,147.4062,0.2,0,0,0.47,490
2613,,{123398},400.431358.478149.120120,400.431358.478149.120120.742422,BULK,1,1,0.1059,0,0,0,0,0.92,551
2614,"{13522,13522}","{123392,123393}",400.431358.478149.135879,400.431358.478149.135879,BULK,4,42,0.0129,3064.7224,6.43,0,17.83,3.9,449
2615,"{8063,8063,8062,8062}","{123418,123416,123418,123416}",400.431358.478149.135879,400.431358.478149.135879.213317,BULK,4,24,0.012499999999999999,1154.9973,2.67,0,11.11,4.05,472
2616,{41953},,400.431358.478149.135879,400.431358.478149.135879.549833,BULK,4,18,0.0895,548.0604,1.23,0,3.86,2.65,603
2617,{8248},{123435},400.431358.478149.135879,400.431358.478149.135879.779476,BULK,3,11,0.1084,168.6944,0.92,0,2.83,1.7,711
2618,{8706},{123410},400.431358.478149.135879.175663,400.431358.478149.135879.175663,BULK,3,10,0.01995,545.0749,3.28,0,0,2.6,460
2619,,"{123401,123403,123402}",400.431358.478149.135879.175663,400.431358.478149.135879.175663.331395,BULK,2,3,0.09,121.7811,0,0,0,1.23,538
2620,,{124176},400.431358.478149.135879.175663,400.431358.478149.135879.175663.670559,BULK,2,2,0.0707,75.1827,0,0,0,0.98,579
2621,,{123399},400.431358.478149.135879.175663.286114,400.431358.478149.135879.175663.286114,BULK,3,5,0.0849,135.9616,0,0,0,1.46,515
2622,,{123409},400.431358.478149.135879.175663.286114,400.431358.478149.135879.175663.286114.632076,BULK,1,1,0.0745,0,0,0,0,0.75,589
2623,,{123408},400.431358.478149.135879.175663.286114.517644,400.431358.478149.135879.175663.286114.517644.063485,BULK,1,1,0.0838,0,0,0,0,1.32,577
2624,,{123407},400.431358.478149.135879.175663.286114.517644.063485,400.431358.478149.135879.175663.286114.517644.063485,BULK,1,1,0.0835,0,0,0,0,1.36,578
2625,{10171},{123419},400.431358.478149.135879.213317,400.431358.478149.135879.213317.177879,BULK,2,4,0.0606,259.9989,0,0,0,0.7,500
2626,{10188},,400.431358.478149.135879.213317,400.431358.478149.135879.213317.621669,BULK,2,2,0.1167,111.6385,0,0,0,1.2,565
2627,,{123422},400.431358.478149.135879.213317.177879,400.431358.478149.135879.213317.177879.108259,BULK,2,2,0.0687,135.1999,0,0,0,1.06,496
2628,,{123405},400.431358.478149.135879.213317.177879,400.431358.478149.135879.213317.177879.411113,BULK,1,1,0.0889,0,0,0,0,0.74,565
2629,,"{123421,123420}",400.431358.478149.135879.213317.177879.108259,400.431358.478149.135879.213317.177879.108259,BULK,1,1,0.0635,0,0,0,0,0.56,500
2630,,{123406},400.431358.478149.135879.213317.177879.411113,400.431358.478149.135879.213317.177879.411113,BULK,1,1,0.1021,0,0,0,0,0.51,552
2631,,{123535},400.431358.478149.135879.549833,400.431358.478149.135879.549833.319377,BULK,1,1,0.1095,0,0,0,0,0.83,669
2632,{8243},{123533},400.431358.478149.135879.724394,400.431358.478149.135879.724394,BULK,2,2,0.1014,95.7161,0,0,0,1.6,678
2633,,{123532},400.431358.478149.135879.770011,400.431358.478149.135879.770011,BULK,1,1,0.1077,0,0,0,0,0.73,715
2634,,{123530},400.431358.478149.135879.779476,400.431358.478149.135879.779476.109889,BULK,2,2,0.1286,56.0543,0.31,0,1.03,1.36,734
2635,,"{123411,123413}",400.431358.478149.136689,400.431358.478149.136689,BULK,1,1,0.0156,0,0,0,0,0,458
2636,{13519},{124509},400.431358.478149.392435,400.431358.478149.392435.112583,BULK,3,11,0.0454,1677.3168,2.12,0,42.56,4,489
2637,,{195954},400.431358.478149.392435,400.431358.478149.392435.378819,BULK,3,9,0.0239,1556.8859,2.12,0,42.56,3.03,508
2638,{10178},{124510},400.431358.478149.392435,400.431358.478149.392435.425594,BULK,3,6,0.007642857142857144,747.0055,1.28,0,0.57,2.2,529
2639,,"{195278,195277}",400.431358.478149.392435,400.431358.478149.392435.688667,BULK,1,1,0.015333333333333332,0,0,0,0.57,0.55,558
2640,,"{195299,195301}",400.431358.478149.392435.425594,400.431358.478149.392435.425594.457092,BULK,1,1,0.020749999999999998,0,0,0,3.33,0.63,607
2641,,{195283},400.431358.478149.392435.629632,400.431358.478149.392435.629632,BULK,2,3,0.0344,196.1381,0,0,0,0.63,534
2642,,{195284},400.431358.478149.392435.629632,400.431358.478149.392435.629632.076788,BULK,2,2,0.0238,94.5224,0,0,0,0.97,535
2643,,"{195280,195279}",400.431358.478149.392435.688667,400.431358.478149.392435.688667.085302,BULK,1,1,0.0416,0,0,0,0,0.55,570
2644,{13520},{123429},400.431358.478149.452758,400.431358.478149.452758,BULK,2,7,0.027200000000000002,925.0146,0.1,0,0,3.7,494
2645,,{195955},400.431358.478149.452758,400.431358.478149.452758.307116,BULK,2,5,0.0495,669.7742,0,0,0,3.1,512
2646,,{195932},400.431358.478149.452758,400.431358.478149.452758.459423,BULK,2,3,0.0744,272.0336,0,0,0,2.63,564
2647,,"{195960,195962}",400.431358.478149.452758.421514,400.431358.478149.452758.421514,BULK,1,1,0.0795,0,0,0,0,0.66,583
2648,,{195957},400.431358.478149.631008,400.431358.478149.631008,BULK,2,3,0.0701,111.7086,0,0,0,2.13,545
2649,,{123537},400.431358.478149.866718,400.431358.478149.866718,BULK,1,1,0.1003,0,0,0,0,0.86,716
2650,,{123541},400.431358.478149.869108,400.431358.478149.869108.101814,BULK,1,1,0.1072,0,0,0,0,0.48,744
2651,,{123539},400.431358.478149.869108.101814.131858,400.431358.478149.869108.101814.131858,BULK,1,1,0.0419,0,0,0,2.27,0.75,725
2652,,{123370},400.431358.482111,400.431358.482111,BULK,1,1,0.034525,0,0,0,24.08,0.9,453
2653,,{123369},400.431358.482798,400.431358.482798,BULK,1,1,0.056299999999999996,0,0,0,0,0.77,447
2654,,{195289},400.431358.485911,400.431358.485911.075489,BULK,4,144,0.012,7638.0932,125.46,0,117.7,14,444
2655,{10184},,400.431358.485911,400.431358.485911.155397,BULK,4,133,0.027,6676.635,125.46,0,117.7,5.3,469
2656,{13391},,400.431358.485911,400.431358.485911.785258,BULK,4,31,0.00625,1574.8178,88.12,0,38.68,3.2,636
2657,,{195290},400.431358.485911.075489,400.431358.485911.075489,BULK,3,13,0.020499999999999997,1710.5918,1.92,0,23.71,1.27,441
2658,{11956},{195288},400.431358.485911.075489,400.431358.485911.075489.075081,BULK,3,12,0.00858,1341.7495,1.92,0,23.71,4.2,454
2659,{8166},,400.431358.485911.075489,400.431358.485911.075489.475541,BULK,2,4,0.0334,457.8598,0,0,0,1.9,471
2660,{8158},{195967},400.431358.485911.075489.306398,400.431358.485911.075489.306398,BULK,2,3,0.01182,141.0892,0.57,0,16.41,0.7,474
2661,{8161},,400.431358.485911.075489.475541,400.431358.485911.075489.475541,BULK,2,4,0.0194,357.4026,0,0,0,1.1,479
2662,"{10185,10185}","{195968,195292}",400.431358.485911.155397,400.431358.485911.155397.209922,BULK,2,5,0.0804,247.4184,0,0,0,1.7,510
2663,,{195262},400.431358.485911.155397,400.431358.485911.155397.508789,BULK,2,3,0.0978,132.2309,0,0,0,1,609
2664,{10181},,400.431358.485911.155397.209922,400.431358.485911.155397.209922,BULK,2,5,0.099,230.098,0,0,0,1.7,540
2665,,{195261},400.431358.485911.155397.209922,400.431358.485911.155397.209922.730900,BULK,1,1,0.1399,0,0,0,0,0.67,668
2666,,{195266},400.431358.485911.410810.299360,400.431358.485911.410810.299360,BULK,1,1,0.1458,0,0,0,0,0.56,617
2667,,"{195264,195267}",400.431358.485911.410810.337079,400.431358.485911.410810.337079,BULK,1,1,0.2328,0,0,0,0,0.82,648
2668,,{195268},400.431358.485911.424936,400.431358.485911.424936,BULK,1,1,0.2246,0,0,0,0,0.7,642
2669,{8237},{195269},400.431358.485911.441632,400.431358.485911.441632,BULK,2,5,0.2204,151.0522,0,0,0,2.5,626
2670,{44516},,400.431358.485911.483167,400.431358.485911.483167.379413,BULK,3,14,0.0425,384.6047,0,0,2.08,1.21,710
2671,{43777},,400.431358.485911.483167,400.431358.485911.483167.424208,BULK,3,13,0.0666,371.9264,0,0,2.08,2.88,628
2672,{43780},,400.431358.485911.483167.460458,400.431358.485911.483167.460458,BULK,2,5,0.0881,159.6459,0,0,0,1.82,629
2673,{41963},,400.431358.485911.483167.460458,400.431358.485911.483167.460458.210085,BULK,2,3,0.1401,73.2025,0,0,0,1.74,721
2674,,{195274},400.431358.485911.483167.460458.210085,400.431358.485911.483167.460458.210085,BULK,1,1,0.1213,0,0,0,0,0.77,753
2675,"{41970,41972}","{195275,195275}",400.431358.485911.483167.562827,400.431358.485911.483167.562827,BULK,1,1,0.1091,0,0,0,0,1.18,737
2676,{8563},,400.431358.485911.537198,400.431358.485911.537198.584598,BULK,2,6,0.0238,218.211,20.73,0,11.66,1.6,861
2677,"{43774,43773}",,400.431358.485911.552971,400.431358.485911.552971,BULK,3,10,0.092,474.3519,0,0,1.1,3.17,637
2678,{10179},,400.431358.485911.552971,400.431358.485911.552971.129513,BULK,3,9,0.0936,374.8144,0,0,1.1,2.1,680
2679,{43775},,400.431358.485911.552971.129513,400.431358.485911.552971.129513,BULK,1,1,0.0885,0,0,0,0,1.01,672
2680,,{195925},400.431358.485911.572811,400.431358.485911.572811,BULK,1,1,0.1404,0,0,0,0,0.62,629
2681,{8254},,400.431358.485911.630070,400.431358.485911.630070.389580,BULK,2,3,0.01618,127.8527,7.52,0,6.8,0.8,675
2682,{8252},,400.431358.485911.630070,400.431358.485911.630070.700131,BULK,2,2,0.0777,50.0065,0,0,0,0.7,688
2683,{8253},,400.431358.485911.630070.389580,400.431358.485911.630070.389580,BULK,2,2,0.054599999999999996,32.6473,0,0,1.61,1.5,656
2684,,{195924},400.431358.485911.652987,400.431358.485911.652987.068827,BULK,2,5,0.0933,298.4969,5.89,0,5.94,1.6,637
2685,"{10182,10183}","{195920,195920}",400.431358.485911.652987,400.431358.485911.652987.451369,BULK,2,3,0.0304,88.9688,5.89,0,0,1.5,706
2686,{13393},,400.431358.485911.727244,400.431358.485911.727244,BULK,3,7,0.0884,170.1381,1.85,0,35.68,2,646
2687,{11960},{123365},400.431358.497700,400.431358.497700.200767,BULK,2,4,0.032,750.4931,0,0,0,1.6,471
2688,{13373},{123363},400.431358.497700,400.431358.497700.401092,BULK,2,3,0.0255,293.1408,0,0,0,0.5,499
2689,{13374},,400.431358.497700.040955,400.431358.497700.040955.187316,BULK,1,1,0.0758,0,0,0,0,0.6,479
2690,,{123368},400.431358.497700.107999,400.431358.497700.107999,BULK,1,1,0.0225,0,0,0,0,0.69,450
2691,{11959},{123367},400.431358.497700.200767,400.431358.497700.200767,BULK,2,2,0.020216666666666664,32.9597,2.25,0,14.05,0.7,471
2692,{8238},,400.431358.497700.200767,400.431358.497700.200767.477464,BULK,1,1,0.008866666666666667,0,0,0,3.94,1.1,475
2693,{8159},,400.431358.504785,400.431358.504785,BULK,3,5,0.00165,608.8263,0,0,0,8.8,449
2694,,{123357},400.431358.504785,400.431358.504785.437038,BULK,2,2,0.0578,232.9248,0,0,0,0.53,456
2695,,{123353},400.431358.504785,400.431358.504785.692883,BULK,1,1,0.0463,0,0,0,0,0.62,505
2696,{11957},{123377},400.431358.506488,400.431358.506488,BULK,4,54,0.0225,4309.1953,37.81,0,31.29,3.1,447
2697,,"{123375,123380}",400.431358.506488,400.431358.506488.188639,BULK,4,52,0.0182,3767.2,37.81,0,31.29,1.59,470
2698,,{123382},400.431358.506488,400.431358.506488.441748,BULK,4,40,0.0233,2635.8098,37.62,0,29.34,1.6,515
2699,{8165},,400.431358.506488.332788,400.431358.506488.332788,BULK,2,4,0.2081,199.7107,0.19,0,1.94,2,643
2700,{8241},,400.431358.506488.465321,400.431358.506488.465321.514299,BULK,2,8,0.1388,180.6343,11.06,0,2.09,1.7,772
2701,,{123650},400.431358.506488.484038,400.431358.506488.484038.531859,BULK,1,1,0.08515,0,0.15,0,0,1.28,744
2702,{8556},,400.431358.506488.561836,400.431358.506488.561836.582018,BULK,2,3,0.0852,141.5906,0.06,0,2.78,1.2,763
2703,,{123651},400.431358.506488.561836,400.431358.506488.561836.709269,BULK,2,2,0.05573333333333333,46.8413,0.06,0,2.78,1.56,807
