channel_width_id,stream_sample_site_ids,stream_crossing_ids,wscode_ltree,localcode_ltree,watershed_group_code,stream_order,stream_magnitude,gradient,upstream_area_ha,upstream_lake_ha,upstream_reservoir_ha,upstream_wetland_ha,channel_width_measured,map,Exclude,Reason
1715,,{124480},400.431358.135128.209354,400.431358.135128.209354,BULK,1,1,0.1387,0,0,0,0,0.77,630,,
1716,,{195220},400.431358.135128.426301,400.431358.135128.426301,BULK,1,1,0.2147,0,0,0,0,0.41,771,,
1723,,{124479},400.431358.145063,400.431358.145063.047118,BULK,1,1,0.1845,0,0,0,0,1.52,686,,
1727,,{123779},400.431358.158442.051750.125968,400.431358.158442.051750.125968,BULK,1,1,0.2555,0,0,0,0,0.7,763,,
1739,,"{124184,124185}",400.431358.181726.099887,400.431358.181726.099887.691010,BULK,1,1,0.1409,0,0,0,0,0.27,664,,
1741,,{124180},400.431358.181726.099887.565755,400.431358.181726.099887.565755.334201,BULK,1,1,0.2325,0,0,0,0,0.4,698,,
1742,,{124183},400.431358.181726.099887.691010,400.431358.181726.099887.691010,BULK,1,1,0.1946,0,0,0,0,0.57,673,,
1743,,"{124167,124168}",400.431358.181726.120224,400.431358.181726.120224,BULK,1,1,0.0106,0,0,0,0,1.08,583,,
1744,{8494},,400.431358.181726.394051,400.431358.181726.394051.114200,BULK,1,1,0.1884,0,0,0,0,17,776,,
1751,{10278},,400.431358.184601.131873,400.431358.184601.131873,BULK,1,1,0.06666,0,5.26,0,5.13,2.1,627,,
1758,,{124489},400.431358.194247,400.431358.194247,BULK,1,1,0.05955,0,0,0,0,0.7,576,,
1759,,"{58069,58071,58072,58070}",400.431358.195591,400.431358.195591,BULK,1,1,0.0129,0,0,0,0,0.86,577,,
1763,,{124191},400.431358.197707.086636.681852,400.431358.197707.086636.681852,BULK,1,1,0.0216,0,0,0,0.51,0.5,599,,
1764,{10120},,400.431358.197707.397489,400.431358.197707.397489,BULK,1,1,0.2474,0,0,0,0,3.5,748,,
1776,,"{58064,58185}",400.431358.218821.115796,400.431358.218821.115796.448238,BULK,1,1,0.0814,0,0,0,0,0.95,610,,
1780,,"{58081,58085,58192}",400.431358.218821.115796.448238.073243,400.431358.218821.115796.448238.073243.579328,BULK,1,1,0.0704,0,0,0,2.76,0.33,702,,
1781,,{58090},400.431358.218821.115796.448238.073243.122053,400.431358.218821.115796.448238.073243.122053,BULK,1,1,0.04,0,0,0,61.39,2.7,618,,
1782,,"{58191,58088}",400.431358.218821.115796.448238.073243.286001,400.431358.218821.115796.448238.073243.286001,BULK,1,1,0.07535,0,0,0,61.39,0.95,670,,
1783,,{58086},400.431358.218821.115796.448238.073243.579328,400.431358.218821.115796.448238.073243.579328,BULK,1,1,0.195,0,0,0,0,0.7,673,,
1784,,{58183},400.431358.218821.115796.448238.240364,400.431358.218821.115796.448238.240364.138039,BULK,1,1,0.1907,0,0,0,0,0.73,646,,
1785,,"{58083,58093}",400.431358.218821.115796.448238.240364.138039,400.431358.218821.115796.448238.240364.138039,BULK,1,1,0.1594,0,0,0,0,0.61,628,,
1791,,{58277},400.431358.218821.401462,400.431358.218821.401462.859546,BULK,1,1,0.0811,0,0,0,0,0.5,864,,
1792,,{58229},400.431358.218821.401462.063672,400.431358.218821.401462.063672,BULK,1,1,0.1634,0,0,0,0,0.7,694,,
1793,{11911},{58274},400.431358.218821.401462.261245,400.431358.218821.401462.261245.360175,BULK,1,1,0.1087,0,0,0,0,0.9,802,,
1794,,{58232},400.431358.218821.401462.434742.002319,400.431358.218821.401462.434742.002319,BULK,1,1,0.1495,0,0,0,0,0.73,777,,
1795,,{58276},400.431358.218821.401462.859546,400.431358.218821.401462.859546,BULK,1,1,0.0442,0,0,0,0,0.77,853,,
1796,,"{58186,58189}",400.431358.218821.441253,400.431358.218821.441253.166764,BULK,1,1,0.1268,0,0,0,0,1.39,731,,
1797,,{58199},400.431358.218821.509069,400.431358.218821.509069,BULK,1,1,0.097,0,0,0,0,0.91,724,,
1798,,{58275},400.431358.218821.599022,400.431358.218821.599022.094095,BULK,1,1,0.1314,0,0,0,0,0.47,792,,
1801,,{58194},400.431358.218821.688203.146215,400.431358.218821.688203.146215,BULK,1,1,0.078333333,0,0,0,2.92,1.17,861,,
1807,,"{57947,57942,57950}",400.431358.229480.051189,400.431358.229480.051189,BULK,1,1,0.0456,0,0,0,0,1.9,577,,
1808,,{57952},400.431358.229480.171675,400.431358.229480.171675,BULK,1,1,0.1323,0,0,0,0,1.5,605,,
1811,,{58358},400.431358.230637,400.431358.230637.872056,BULK,1,1,0.2113,0,0,0,0,0.55,649,,
1815,"{65772,57411,13291}","{58015,58015,58015}",400.431358.236625.155020,400.431358.236625.155020.334762,BULK,1,1,0.0356,0,0,0,6.9,1.45,593,,
1820,,{58226},400.431358.236625.192900.250492,400.431358.236625.192900.250492.758404,BULK,1,1,0.2423,0,0,0,0,0.56,581,,
1822,,{57955},400.431358.236625.192900.281893,400.431358.236625.192900.281893.371944,BULK,1,1,0.1364,0,0,0,0,1.1,629,,
1823,,"{57964,57966}",400.431358.236625.192900.508893,400.431358.236625.192900.508893,BULK,1,1,0.2134,0,0,0,0,0.6,682,,
1824,,"{57973,57967}",400.431358.236625.192900.518618,400.431358.236625.192900.518618,BULK,1,1,0.2692,0,0,0,0,0.45,621,,
1825,{11907},,400.431358.236625.192900.535893,400.431358.236625.192900.535893,BULK,1,1,0.1787,0,0,0,0,1.3,729,,
1826,,{57970},400.431358.236625.192900.588514,400.431358.236625.192900.588514.388902,BULK,1,1,0.1748,0,0,0,0,1.2,697,,
1827,,{57968},400.431358.236625.192900.588514.065005,400.431358.236625.192900.588514.065005,BULK,1,1,0.4255,0,0,0,0,0.6,665,,
1828,,{57969},400.431358.236625.192900.588514.388902,400.431358.236625.192900.588514.388902,BULK,1,1,0.3683,0,0,0,0,1.5,666,,
1830,,"{57972,57971}",400.431358.236625.192900.647034.425828.234864,400.431358.236625.192900.647034.425828.234864,BULK,1,1,0.1274,0,0,0,0,0.57,732,,
1831,,{58014},400.431358.236625.283434,400.431358.236625.283434,BULK,1,1,0.1178,0,0,0,0,0.6,628,,
1837,,{58028},400.431358.236625.319880.092384.638719,400.431358.236625.319880.092384.638719,BULK,1,1,0.2262,0,0,0,0,0.7,860,,
1838,,{58008},400.431358.236625.319880.183169,400.431358.236625.319880.183169,BULK,1,1,0.0234,0,0,0,0,0.97,660,,
1839,,{58011},400.431358.236625.319880.246331,400.431358.236625.319880.246331,BULK,1,1,0.0885,0,0,0,0,0.6,618,,
1840,,"{58216,58223}",400.431358.236625.483038,400.431358.236625.483038,BULK,1,1,0.013488889,0,0,0,7.35,2.65,579,,
1842,"{65767,57407}","{58002,58002}",400.431358.236625.504675,400.431358.236625.504675.249493,BULK,1,1,0.083,0,0,0,0,1.48,627,,
1843,,"{58006,58007}",400.431358.236625.504675.249493,400.431358.236625.504675.249493,BULK,1,1,0.0597,0,0,0,0,1.73,631,,
1848,,{58059},400.431358.236625.555248.293932,400.431358.236625.555248.293932.065887,BULK,1,1,0.0675,0,0,0,0,1.57,640,,
1849,,{58060},400.431358.236625.555248.293932.065887,400.431358.236625.555248.293932.065887,BULK,1,1,0.0501,0,0,0,0,0.56,597,,
1851,{13469},,400.431358.236625.572493,400.431358.236625.572493.754884,BULK,1,1,0.2399,0,0,0,0,1.5,841,,
1858,{11773},{58078},400.431358.236625.572493.392700.024583,400.431358.236625.572493.392700.024583,BULK,1,1,0.0277,0,0,0,0,0.8,612,,
1859,{11771},,400.431358.236625.572493.443586,400.431358.236625.572493.443586,BULK,1,1,0.0411,0,0,0,0,0.7,612,,
1860,"{13468,11770}","{58144,58144}",400.431358.236625.572493.486351,400.431358.236625.572493.486351,BULK,1,1,0.1529,0,0,0,0,2.05,716,,
1862,,{57997},400.431358.236625.573321,400.431358.236625.573321,BULK,1,1,0.00565,0,0,0,31.38,0.8,573,,
1863,{11735},{58227},400.431358.236625.603380,400.431358.236625.603380,BULK,1,1,0.13705,0,0,0,31.38,1,591,,
1864,,{57977},400.431358.236625.664669,400.431358.236625.664669,BULK,1,1,0.2901,0,0,0,0,1,592,,
1867,,{57985},400.431358.236625.837356,400.431358.236625.837356.367584,BULK,1,1,0.2622,0,0,0,0,0.5,857,,
1876,,{58018},400.431358.237852.107314,400.431358.237852.107314.785321,BULK,1,1,0.1754,0,0,0,0,0.6,684,,
1878,,{58036},400.431358.237852.107314.218815.768767,400.431358.237852.107314.218815.768767,BULK,1,1,0.0211,0,0,0,0.85,0.57,587,,
1879,,{58035},400.431358.237852.107314.218815.818154,400.431358.237852.107314.218815.818154,BULK,1,1,0.0154,0,0,0,0,0.67,588,,
1881,,{58019},400.431358.237852.107314.490746,400.431358.237852.107314.490746.370686,BULK,1,1,0.1602,0,0,0,0,0.86,675,,
1882,,{58017},400.431358.237852.107314.766379,400.431358.237852.107314.766379,BULK,1,1,0.1876,0,0,0,0,2.1,638,,
1883,,{58016},400.431358.237852.107314.785321,400.431358.237852.107314.785321.593470,BULK,1,1,0.1698,0,0,0,0,0.5,627,,
1885,,{58033},400.431358.237852.158972.265652,400.431358.237852.158972.265652,BULK,1,1,0.0514,0,0,0,0,0.57,596,,
1886,,"{58021,58020}",400.431358.237852.158972.391568,400.431358.237852.158972.391568,BULK,1,1,0.1841,0,0,0,0,1.22,744,,
1889,,"{57936,57935,57937,57934}",400.431358.237852.196799,400.431358.237852.196799,BULK,1,1,0.01985,0,0.22,0,0,1.05,550,,
1890,,"{57926,57927}",400.431358.237852.215001,400.431358.237852.215001,BULK,1,1,0.0201,0,0,0,0,1.4,567,,
1895,,{58142},400.431358.237852.347471.652913,400.431358.237852.347471.652913,BULK,1,1,0.0855,0,0,0,0,0.84,730,,
1896,,{57931},400.431358.237852.349713,400.431358.237852.349713,BULK,1,1,0.0209,0,0,0,0,0.9,547,,
1897,,"{57923,57924,57919}",400.431358.237852.394278,400.431358.237852.394278,BULK,1,1,0.01865,0,0,0,3.44,1.2,568,,
1900,,{57916},400.431358.237852.441643,400.431358.237852.441643,BULK,1,1,0.0151,0,0.18,0,16.64,0.9,544,,
1902,,{57911},400.431358.237852.484634,400.431358.237852.484634.729261,BULK,1,1,0.0166,0,0,0,14.9,1.3,560,,
1903,,"{57943,57915}",400.431358.237852.484634.153250,400.431358.237852.484634.153250,BULK,1,1,0.03524,0,15.74,0,20.18,0.4,544,,
1904,,{57900},400.431358.237852.484634.204505.695614,400.431358.237852.484634.204505.695614,BULK,1,1,0.6039,0,0,0,0,0.8,814,,
1906,,{57899},400.431358.237852.484634.459069.856485,400.431358.237852.484634.459069.856485.132923,BULK,1,1,0.00285,0,0,0,0.95,1.6,528,,
1911,,"{123737,123736}",400.431358.256889.292793,400.431358.256889.292793.363502,BULK,1,1,0.1425,0,0,0,0,1.35,652,,
1912,,{123738},400.431358.256889.292793.363502,400.431358.256889.292793.363502,BULK,1,1,0.152,0,0,0,0,0.33,651,,
1916,,{123732},400.431358.263735,400.431358.263735.685796,BULK,1,1,0.0993,0,0,0,0,0.71,714,,
1917,,{123726},400.431358.263735.117675,400.431358.263735.117675.106204,BULK,1,1,0.0773,0,0,0,0,0.45,592,,
1919,,{123731},400.431358.263735.354273.819014,400.431358.263735.354273.819014,BULK,1,1,0.0782,0,0,0,0,1.25,690,,
1920,,{123733},400.431358.263735.685796,400.431358.263735.685796,BULK,1,1,0.1181,0,0,0,0,1.36,698,,
1925,,"{58333,58332,58335}",400.431358.273988.177121,400.431358.273988.177121,BULK,1,1,0.154,0,0,0,0,0.25,722,,
1926,,{58337},400.431358.273988.183990,400.431358.273988.183990.186472,BULK,1,1,0.06655,0,0,0,0.29,1,736,,
1927,,{58336},400.431358.273988.183990.186472,400.431358.273988.183990.186472,BULK,1,1,0.1997,0,0,0,0,0.28,705,,
1928,,{58338},400.431358.273988.250445.589161,400.431358.273988.250445.589161,BULK,1,1,0.142,0,0,0,0,0.78,711,,
1933,,{58301},400.431358.273988.280780.163485.452349,400.431358.273988.280780.163485.452349.302668,BULK,1,1,0.1387,0,0,0,0,0.5,832,,
1934,,{58331},400.431358.273988.280780.221177,400.431358.273988.280780.221177,BULK,1,1,0.053833333,0,0,0,6.32,0.85,780,,
1935,,{58330},400.431358.273988.280780.257092,400.431358.273988.280780.257092.128139,BULK,1,1,0.1563,0,0,0,0,0,793,,
1936,,{58329},400.431358.273988.280780.336086,400.431358.273988.280780.336086.332133,BULK,1,1,0.0833,0,0,0,0,0.87,831,,
1937,,{58328},400.431358.273988.280780.336086.332133,400.431358.273988.280780.336086.332133,BULK,1,1,0.2191,0,0,0,0,0,835,,
1938,{8263},,400.431358.273988.280780.405637,400.431358.273988.280780.405637.627105,BULK,1,1,0.022875,0,0.07,0,1.8,0.7,870,,
1939,,{58304},400.431358.273988.280780.405637.338350,400.431358.273988.280780.405637.338350,BULK,1,1,0.162,0,0,0,0,0.36,828,,
1942,,{58307},400.431358.273988.280780.454429,400.431358.273988.280780.454429.571515,BULK,1,1,0.1062,0,0,0,0,0,867,,
1943,,{58306},400.431358.273988.280780.454429.571515,400.431358.273988.280780.454429.571515,BULK,1,1,0.2011,0,0,0,0,0.63,862,,
1944,,{58314},400.431358.273988.280780.458297,400.431358.273988.280780.458297,BULK,1,1,0.1993,0,0,0,0,0.83,841,,
1945,,{58308},400.431358.273988.280780.468536,400.431358.273988.280780.468536,BULK,1,1,0.1663,0,0,0,0,0.5,857,,
1946,,"{58321,58318}",400.431358.273988.280780.469300,400.431358.273988.280780.469300,BULK,1,1,0.109133333,0,0.13,0,0,0.49,858,,
1948,,"{58317,58319,58316,58313}",400.431358.273988.280780.538946,400.431358.273988.280780.538946,BULK,1,1,0.068833333,0,0,0,0.41,0.45,874,,
1949,,{58312},400.431358.273988.280780.568397.045633,400.431358.273988.280780.568397.045633,BULK,1,1,0.1639,0,0,0,0,0,877,,
1950,,{58327},400.431358.273988.280780.568397.171564,400.431358.273988.280780.568397.171564,BULK,1,1,0.087,0,0,0,0.16,0,875,,
1952,,{58325},400.431358.273988.280780.568397.286321,400.431358.273988.280780.568397.286321,BULK,1,1,0.1641,0,0,0,0,0.33,887,,
1953,,{58311},400.431358.273988.280780.588194,400.431358.273988.280780.588194,BULK,1,1,0.1541,0,0,0,0,0.83,880,,
1954,,{58300},400.431358.273988.302650,400.431358.273988.302650,BULK,1,1,0.1374,0,0,0,0,0,725,,
1956,,"{58296,58297}",400.431358.273988.317192.058239,400.431358.273988.317192.058239,BULK,1,1,0.1147,0,0,0,0,0,730,,
1957,,{58299},400.431358.273988.317192.163100,400.431358.273988.317192.163100,BULK,1,1,0.1512,0,0,0,0,0,746,,
1960,,{123769},400.431358.273988.367787.170311,400.431358.273988.367787.170311,BULK,1,1,0.1094,0,0,0,0,0.5,772,,
1962,,{123766},400.431358.273988.367787.234756,400.431358.273988.367787.234756.531195,BULK,1,1,0.0835,0,0,0,2.35,0.67,801,,
1963,,{123764},400.431358.273988.367787.234756.107080,400.431358.273988.367787.234756.107080.104931,BULK,1,1,0.0696,0,0,0,0,0.59,757,,
1964,,{123763},400.431358.273988.395313,400.431358.273988.395313,BULK,1,1,0.1322,0,0,0,0,0.45,746,,
1965,,{123762},400.431358.273988.454548,400.431358.273988.454548.062140,BULK,1,1,0.0908,0,0,0,0,0.63,758,,
1975,,{123722},400.431358.283136.041386,400.431358.283136.041386,BULK,1,1,0.0512,0,0,0,0,1.38,550,,
1977,,{123724},400.431358.286485.020407,400.431358.286485.020407,BULK,1,1,0.0778,0,0,0,0,1.53,618,,
1978,{11543},,400.431358.286485.207322,400.431358.286485.207322,BULK,1,1,0.052116667,0,1.62,0,0.52,1,599,,
1981,{8266},,400.431358.304362.471208,400.431358.304362.471208.427649,BULK,1,1,0.07475,0,0,0,1.09,0.5,775,,
1990,,"{124177,58362}",400.431358.307489.085159,400.431358.307489.085159,BULK,1,1,0.0821,0,0,0,0,0.76,568,,
1991,,"{58365,58364}",400.431358.307489.128926,400.431358.307489.128926.349059,BULK,1,1,0.0825,0,0,0,0,0.41,569,,
1993,,"{123710,123709}",400.431358.307489.180532,400.431358.307489.180532.724825,BULK,1,1,0.1436,0,0,0,0,0.98,581,,
1996,{8264},,400.431358.307489.181968,400.431358.307489.181968.335065,BULK,1,1,0.0556,0,0,0,5.46,0.6,725,,
1997,,{123708},400.431358.307489.181968.042049,400.431358.307489.181968.042049.284359,BULK,1,1,0.1184,0,0,0,0,1.32,603,,
1998,,{58369},400.431358.307489.181968.042049.284359,400.431358.307489.181968.042049.284359,BULK,1,1,0.1087,0,0,0,0,0,567,,
2002,,{123707},400.431358.307489.221395,400.431358.307489.221395.452211,BULK,1,1,0.0771,0,0,0,0,0.45,561,,
2003,,{58368},400.431358.307489.221395.231494,400.431358.307489.221395.231494,BULK,1,1,0.1004,0,0,0,0,0,564,,
2004,,{123706},400.431358.307489.221395.452211,400.431358.307489.221395.452211,BULK,1,1,0.04215,0,0,0.07,0,1.55,544,,
2006,{11520},{123696},400.431358.307489.529728,400.431358.307489.529728,BULK,1,1,0.0746,0,0,0,0,2.6,706,,
2010,{8142},,400.431358.307489.805067.384982,400.431358.307489.805067.384982,BULK,1,1,0.05725,0,2.47,0,0,1,1083,,
2019,,{57814},400.431358.319200.063841,400.431358.319200.063841,BULK,1,1,0.022225,0,0.46,0,0.79,0.8,504,,
2022,,{57821},400.431358.319200.068501.121779,400.431358.319200.068501.121779,BULK,1,1,0.0149,0,0,0,0,0.35,506,,
2024,,"{57807,57809,57806,57805,57808,57804}",400.431358.319200.099806,400.431358.319200.099806.227529,BULK,1,1,0.009275,0,9.6,0,11.07,1.01,495,,
2025,,{57803},400.431358.319200.099806.227529,400.431358.319200.099806.227529,BULK,1,1,0.04355,0,0,0,0,0,500,,
2027,,{57822},400.431358.319200.121751.040744,400.431358.319200.121751.040744,BULK,1,1,0.01864,0,0,0,4.11,0,507,,
2029,,{57810},400.431358.319200.152609,400.431358.319200.152609,BULK,1,1,0.0479,0,0,0,0,0.8,502,,
2030,,{57813},400.431358.319200.169118,400.431358.319200.169118.140377,BULK,1,1,0.0803,0,0,0,0,1.6,508,,
2031,,{57811},400.431358.319200.252611.359318,400.431358.319200.252611.359318.152498,BULK,1,1,0.0138,0,0.29,0,0,2.1,501,,
2034,,{57829},400.431358.319200.259997.078583,400.431358.319200.259997.078583,BULK,1,1,0.030833333,0,0,0,6.02,1.1,531,,
2038,,"{57833,57832}",400.431358.319200.259997.147067.054211,400.431358.319200.259997.147067.054211.019776,BULK,1,1,0.0574,0,0,0,0,1.2,573,,
2041,,"{57838,57839}",400.431358.319200.259997.147067.090786.064237,400.431358.319200.259997.147067.090786.064237.150547,BULK,1,1,0.0399,0,0,0,0,0.95,564,,
2042,,{58046},400.431358.319200.259997.147067.090786.328911,400.431358.319200.259997.147067.090786.328911.268629,BULK,1,1,0.0674,0,0,0,0,0.93,655,,
2043,,{57859},400.431358.319200.259997.262414,400.431358.319200.259997.262414,BULK,1,1,0.039,0,0,0,0,0.3,564,,
2045,,{57847},400.431358.319200.259997.305607,400.431358.319200.259997.305607.716848,BULK,1,1,0.1483,0,0,0,0,1.1,691,,
2046,,{58126},400.431358.319200.259997.305607.131552,400.431358.319200.259997.305607.131552,BULK,1,1,0.018066667,0,0.34,0,1.43,1.32,640,,
2047,,{57843},400.431358.319200.259997.305607.393732,400.431358.319200.259997.305607.393732,BULK,1,1,0.1675,0,0,0,0,1.8,789,,
2048,,"{58130,57844}",400.431358.319200.259997.305607.478949,400.431358.319200.259997.305607.478949,BULK,1,1,0.1569,0,0,0,0,1.59,737,,
2049,,{58051},400.431358.319200.259997.305607.550750,400.431358.319200.259997.305607.550750,BULK,1,1,0.01632,0,7.93,0,3.52,1.4,625,,
2050,,{57845},400.431358.319200.259997.305607.670436,400.431358.319200.259997.305607.670436,BULK,1,1,0.2422,0,0,0,0,0.8,690,,
2051,,{57846},400.431358.319200.259997.305607.716848,400.431358.319200.259997.305607.716848,BULK,1,1,0.2243,0,0,0,0,1.4,737,,
2057,,{57863},400.431358.319200.398563,400.431358.319200.398563.572401,BULK,1,1,0.1152,0,0,0,0,0.6,546,,
2059,,"{57864,57862}",400.431358.319200.486781,400.431358.319200.486781.072987,BULK,1,1,0.0344,0,0,0,274.31,0.35,545,,
2060,,{57861},400.431358.319200.486781.072987,400.431358.319200.486781.072987,BULK,1,1,0.0212,0,0,0,274.31,0.5,544,,
2065,,{195435},400.431358.319200.515081,400.431358.319200.515081.851404,BULK,1,1,0.2099,0,0,0,0,1,935,,
2070,,{57879},400.431358.319200.515081.186254.296906,400.431358.319200.515081.186254.296906,BULK,1,1,0.1479,0,0,0,0,1,703,,
2073,,{57850},400.431358.319200.515081.387813.427279,400.431358.319200.515081.387813.427279,BULK,1,1,0.2262,0,0,0,0,0.6,708,,
2074,,{57852},400.431358.319200.515081.425001,400.431358.319200.515081.425001,BULK,1,1,0.1898,0,0,0,0,0.7,705,,
2075,,{57866},400.431358.319200.527742,400.431358.319200.527742.257901,BULK,1,1,0.03715,0,0,0,274.31,1.3,547,,
2076,,{57865},400.431358.319200.527742.257901,400.431358.319200.527742.257901,BULK,1,1,0.03895,0,0,0,274.31,0.8,543,,
2078,,"{57856,57894,57898}",400.431358.319200.552528,400.431358.319200.552528.563612,BULK,1,1,0.061,0,0,0,0,1.17,643,,
2081,,{57892},400.431358.319200.552528.137043,400.431358.319200.552528.137043.739842,BULK,1,1,0.0434,0,0,0,0,1.1,646,,
2082,,"{57886,57885,57875}",400.431358.319200.552528.137043.107487,400.431358.319200.552528.137043.107487,BULK,1,1,0.064,0,0,0,0,1,563,,
2083,,{57887},400.431358.319200.552528.137043.612141,400.431358.319200.552528.137043.612141,BULK,1,1,0.0608,0,0,0,0,0.9,632,,
2084,,{57896},400.431358.319200.552528.137043.739842,400.431358.319200.552528.137043.739842,BULK,1,1,0.0592,0,0,0,0,0.6,639,,
2086,,{195938},400.431358.319200.555661.260788,400.431358.319200.555661.260788.103735,BULK,1,1,0.0218,0,2.71,0,4.33,0.97,546,,
2087,,{195936},400.431358.319200.555661.391586,400.431358.319200.555661.391586,BULK,1,1,0.02705,0,0.44,0,0,0.57,543,,
2091,,"{195496,195495}",400.431358.319200.625952.145734,400.431358.319200.625952.145734,BULK,1,1,0.0287,0,0,0,10.04,0.48,586,,
2092,,{195504},400.431358.319200.625952.366856,400.431358.319200.625952.366856,BULK,1,1,0.08125,0,0,0,1.38,1.37,697,,
2093,,{195499},400.431358.319200.625952.455590,400.431358.319200.625952.455590.059524,BULK,1,1,0.0612,0,0,0,0,0.72,686,,
2094,,{195503},400.431358.319200.625952.455590.059524,400.431358.319200.625952.455590.059524,BULK,1,1,0.0514,0,0,0,0,0.83,636,,
2095,,{195501},400.431358.319200.625952.504921,400.431358.319200.625952.504921,BULK,1,1,0.0289,0,0,0,10.93,0.78,674,,
2096,,{195500},400.431358.319200.625952.542430,400.431358.319200.625952.542430,BULK,1,1,0.045,0,0,0,10.93,0.68,650,,
2097,,{195497},400.431358.319200.625952.553626,400.431358.319200.625952.553626,BULK,1,1,0.017472727,0,0.32,0,13.93,0.9,606,,
2098,"{8058,8060}","{195494,195494}",400.431358.319200.625952.677548,400.431358.319200.625952.677548,BULK,1,1,0.0761,0,0,0,0,1.35,742,,
2099,,"{195485,195250}",400.431358.319200.716662,400.431358.319200.716662,BULK,1,1,0.0372,0,0,0,0.58,0.58,635,,
2101,{10164},,400.431358.319200.735451,400.431358.319200.735451.730226,BULK,1,1,0.03275,0,1.1,0,0,1,819,,
2108,,{123666},400.431358.319200.772764,400.431358.319200.772764,BULK,1,1,0.066975,0,0.57,0,0.45,1.91,731,,
2110,{10165},,400.431358.319200.803156,400.431358.319200.803156.761120,BULK,1,1,0.09675,0,0,0,1.89,0.6,860,,
